Term	P-value	Genes
steroid hormone receptor signaling pathway (GO:0030518)	0.8275436544799225	PPAP2A
regulation of RNA metabolic process (GO:0051252)	0.8301601952790283	HNF4A,TCF7,SPIB,MYCN,INHBA,IGF1,TEF,EPAS1,PRDM1,TULP4,PPARG,ZBTB16,BCL6,FOXO1,HOXC6,HOXC5,CIITA,SOX6,TCF7L2
regulation of protein amino acid phosphorylation (GO:0001932)	0.8312665603134102	IL1B,IGF1
positive regulation of immune response (GO:0050778)	0.8335197564950431	IL1B
negative regulation of kinase activity (GO:0033673)	0.8335197564950431	DUSP16
lipid transport (GO:0006869)	0.8392894993176552	MSR1
phospholipid metabolic process (GO:0006644)	0.8401605336296374	AGPAT3,LPL
DNA damage response, signal transduction (GO:0042770)	0.8448599834661012	CIDEB
negative regulation of transferase activity (GO:0051348)	0.8554303689378041	DUSP16
positive regulation of catalytic activity (GO:0043085)	0.856477473564893	EDNRA,CSF1,FPR1,TLR3,IL1B,ADCYAP1R1,P2RY6,ARHGAP6,PPAP2A
sensory perception (GO:0007600)	0.8607725205357917	TACSTD2,CYP1B1,CDS1,COL1A1,EYA1
neurological system process (GO:0050877)	0.8620188947679074	TACSTD2,CYP1B1,CHRNB1,CDS1,COL1A1,EYA1
synaptic transmission (GO:0007268)	0.8663249236942575	HTR7,CHRNB1,KCNQ3
intracellular receptor-mediated signaling pathway (GO:0030522)	0.8699554590362066	PPAP2A
potassium ion transport (GO:0006813)	0.8910038815535737	KCNQ3
DNA metabolic process (GO:0006259)	0.8998051884542221	REC8,IGF1,CECR2,PURA,EYA1,DMC1,RAG1
transcription, DNA-dependent (GO:0006351)	0.9048609035809293	POU2AF1,BATF3,ETV1
cognition (GO:0050890)	0.9089331704260136	TACSTD2,CYP1B1,CDS1,COL1A1,EYA1
nucleocytoplasmic transport (GO:0006913)	0.9118284572207954	DUSP16
protein modification process (GO:0006464)	0.9188366825074653	UBA7,TGFBR3,TNK1,FPR1,MTMR7,IL1B,FBXO10,FGR,ACVR1,ICK,PRKG1,PDGFRB,ACVRL1,FUT8,LOX,FUT10,DSP,UBE2E2,MYLK,EYA1
protein ubiquitination (GO:0016567)	0.9207023337204757	FBXO10
microtubule-based process (GO:0007017)	0.9286860439178639	KIF13B
protein folding (GO:0006457)	0.9286860439178639	FUT10
nucleotide metabolic process (GO:0009117)	0.9335583068023858	ADM
cellular response to stimulus (GO:0051716)	0.9423251280373582	TNIK,PDGFRB,CIDEB,PPARG,GNG11,CXCL16,EYA1,TNFRSF19
protein modification by small protein conjugation (GO:0032446)	0.9423301011418365	FBXO10
transcription (GO:0006350)	0.9426517825456204	POU2AF1,BATF3,ETV1
oxidation reduction (GO:0055114)	0.9580746199389687	CYP1B1
organelle organization (GO:0006996)	0.9593485096677143	CDC42EP2,NPHP1,FLNB,CECR2,FSCN1,RHOJ,PRKG1,REC8,DST,SOX6,ARHGAP6,PALLD,EYA1
establishment of localization in cell (GO:0051649)	0.9598844306926524	DUSP16,BAIAP3,CCL5,MYO1E,KIF13B,ZFYVE9,RPH3AL,BCL6,FUT10
translational elongation (GO:0006414)	0.9648861598436932	DIO2
regulation of catalytic activity (GO:0050790)	0.965404039056291	DUSP16,CSF1,FPR1,IL1B,P2RY6,GABBR1,EDNRA,TLR3,ADCYAP1R1,ARHGAP6,PPAP2A
DNA replication (GO:0006260)	0.970594417489941	IGF1
response to DNA damage stimulus (GO:0006974)	0.9719521012267567	CIDEB,BCL6,EYA1
establishment or maintenance of chromatin architecture (GO:0006325)	0.9814500657298474	SOX6,EYA1
intracellular transport (GO:0046907)	0.9835901727513191	KIF13B,DUSP16,ZFYVE9,BCL6,FUT10,MYO1E
chromosome organization (GO:0051276)	0.9866901707422185	REC8,SOX6,EYA1
cellular protein metabolic process (GO:0044267)	0.9871595583930426	FPR1,MTMR7,IGF1,IL1B,FBXO10,ICK,PRKG1,ACVRL1,FUT8,DSP,UBE2E2,EYA1,CSGALNACT1,SULF2,UBA7,TGFBR3,TNK1,FGR,ACVR1,PDGFRB,LOX,FUT10,MYLK
cellular response to DNA damage stimulus (GO:0034984)	0.9871749834814557	CIDEB,EYA1
chromatin modification (GO:0016568)	0.9883326798660127	EYA1
negative regulation of catalytic activity (GO:0043086)	0.9886698566984125	DUSP16,GABBR1
generation of precursor metabolites and energy (GO:0006091)	0.9891349057068066	ADIPOQ
DNA repair (GO:0006281)	0.9934045464463049	EYA1
protein metabolic process (GO:0019538)	0.9942193654467159	MMP13,MMP12,INHBA,FPR1,MTMR7,IGF1,IL1B,FBXO10,ICK,PRKG1,ACE,ACVRL1,FUT8,DSP,UBE2E2,EYA1,CSGALNACT1,SULF2,UBA7,TGFBR3,TNK1,FGR,ACVR1,PDGFRB,LOX,FUT10,MYLK
catabolic process (GO:0009056)	0.9958141956655512	HACL1,MMP13,MMP12,CECR2,FAAH,ACE,FUT8,FUT10,TST
protein catabolic process (GO:0030163)	0.9963583218005184	ACE,MMP13,MMP12
proteolysis (GO:0006508)	0.9988194624246455	MMP13,MMP12
RNA processing (GO:0006396)	0.9999087116654124	BICD1
nucleobase, nucleoside, nucleotide and nucleic acid metabolic process (GO:0006139)	0.9999715807255115	IGF1,POU2AF1,BICD1,DMC1,RAG1,REC8,ADM,ETV1,EYA1,CSGALNACT1,BATF3,CECR2,PURA
RNA metabolic process (GO:0016070)	0.9999827871825168	BATF3,POU2AF1,BICD1,ETV1
metabolic process (GO:0008152)	0.9999988311027117	HACL1,CYP1B1,SLC3A1,MMP13,MMP12,ALOX15,MTMR7,IGF1,IL18,IL1B,BICD1,FBXO10,FN3K,ST8SIA1,FAAH,DMC1,ACE,CD55,ADM,TST,UBE2E2,PPAP2A,CSGALNACT1,SULF2,UBA7,PLTP,TGFBR3,TNK1,PURA,PDGFRB,CDS1,LOX,FUT10,LPL,DIO2,MYLK,CYP11A1,CYP7B1,INHBA,FPR1,PDK4,POU2AF1,RAG1,ADIPOQ,ICK,PRKG1,REC8,ACVRL1,PPARG,AGPAT9,AGPAT3,PRG3,FUT8,ETV1,DSP,EYA1,DGAT2,HNF4A,BATF3,SLC7A8,SLC7A7,ST3GAL5,CECR2,COL1A1,FGR,ACVR1
biological_process (GO:0008150)	1.0	GNGT2,CACNG8,SLC3A1,SCML2,ENC1,ST8SIA1,FAAH,SCN4B,NEO1,EMP1,PPIC,CAMK2D,PPAP2A,CSGALNACT1,SULF2,HFE,GNG11,XCL1,GP9,PARD6B,MAFB,DIO2,IGLL1,CXCL12,ABCA4,IGJ,NR4A1,CXCL14,CXCL16,ICK,ID3,PRKG1,EPHA3,KLF3,AGPAT9,AGPAT3,PRG3,PLA2G7,FUT8,BCL6,MLLT4,ADCYAP1R1,PRKCA,SLC18A2,IRF4,IGFBP5,TCF7,MSR1,PLEKHG5,JAG1,ST3GAL5,BBS1,CHGA,SLC46A1,EDNRA,CIITA,SOX6,ITK,KCNQ3,RASGRP1,HACL1,PKP2,SPIB,MMP13,MMP12,FOXC1,MYO1E,DMC1,CD2,DKKL1,FOXO1,BLK,TST,IL2RB,BCL2L11,UBA7,PLTP,IL1RN,TGFBR3,TEF,ADAM23,RAPGEF3,AKAP12,HOXC6,HOXC5,HOXA9,HOXB5,MYLK,ARHGAP6,RAMP3,CYP11A1,TNFRSF19,CYP7B1,MYCN,FPR1,FPR2,IL17RB,P2RY6,P2RX1,SKAP1,CLDN1,ADIPOQ,ACVRL1,ZBTB16,LY6D,DSP,DST,ITGAX,PROS1,HNF4A,CLNK,DPP4,GFRA1,GFRA2,ASPH,CECR2,COL1A2,COL1A1,FGR,ACVR1,FBN1,SLAMF7,FAT1,PPP1R16B,EVL,SBF2,PPP1R13B,EOMES,DUSP16,PKD2,MTMR7,IGF1,GNA14,MPZL1,ATOX1,FBXO10,VEGFC,CIDEB,SLC4A10,UBE2E2,TNIK,TNK1,GPR68,CCL22,CCL17,DAB2,RRAS,GPR56,SLC40A1,GPR22,GPR35,GPR18,CRISP1,HTR7,PDGFRB,FCGRT,HOXA10,CHRNB1,GMPR,MAPK13,GP1BA,KLRD1,SERPINF1,KLRC1,CLIC5,DAZL,POU2AF1,RAG1,PEX11A,ADAMDEC1,TACSTD2,PRDM1,BLNK,GNAT2,PPARG,ETV1,ROBO1,MS4A1,LEF1,PALLD,BATF3,CMKLR1,ALDH1A2,KIF13B,SH2D1A,TLR3,KLRK1,TCF7L2,AIF1,CYP1B1,ALOX15,CSF1,IL7R,IL18,IL1B,BAIAP3,BICD1,FN3K,CCL5,GABBR1,NRGN,CD3G,CD3D,CD3E,CD40,CCR7,CCR5,CD72,SLC11A1,ACE,ST6GAL1,CD55,NRP2,NRP1,GJA1,ADM,ADC,CD19,RFX3,CD8A,PDCD1,CD83,CD86,CDC42EP2,NPHP1,PENK,FLNB,MRC1,EPAS1,RHOJ,RHOC,KNG1,PURA,FLT3,IL28RA,CDS1,LOX,FUT10,LPL,NCR1,SPARC,ITSN1,MAB21L2,INHBA,TFR2,PDK4,MGP,FSCN1,C1QC,C1QA,REC8,GZMA,RAB38,EYA1,DGAT2,MPL,FSTL1,CTGF,ADAP2,ANGPT1,P2RY12,ORM1,TSPAN6,SLC7A8,SLC7A7,EID2,ITGA2B,CSRP3,TULP4,ZFYVE9,RPH3AL,PBX1,PBX3,CTSW
