Term	P-value	Genes
motor activity (GO:0003774)	0.421792591209633	MYO5A,MYO9B,KIF2C,KIF11,MYH9,SMC1A
potassium channel regulator activity (GO:0015459)	0.4364682809106853	KCNAB2,ARPP19,ABCC9
ubiquitin-specific protease activity (GO:0004843)	0.4364682809106853	USP7,BRCC3,USP14
phospholipase activity (GO:0004620)	0.440232730269343	F2RL2,PLCB1,PLCB2,PLD1,LYPLA1,PLCG1
ATP-dependent helicase activity (GO:0008026)	0.4470636324996951	SKIV2L,DDX3X,CHD4,RUVBL2
histone deacetylase binding (GO:0042826)	0.45158120587811024	RBBP4,TOP2B
NADP or NADPH binding (GO:0050661)	0.45158120587811024	MTRR,CRYZL1
caspase activator activity (GO:0008656)	0.45158120587811024	MAP3K5,TERF1
symporter activity (GO:0015293)	0.4537939026715537	SLC5A3,SLC20A1,SLC12A6,SLC12A5,SLC6A9
microtubule binding (GO:0008017)	0.4537939026715537	TARDBP,CEP290,TERF1,HTT,DNM2
PDZ domain binding (GO:0030165)	0.46370096887003415	CCDC88C,ADAM17,TGFBR3
chemokine activity (GO:0008009)	0.47391967184504236	CXCL1,CXCL5,CKLF,CXCL14,XCL1
integrin binding (GO:0005178)	0.47391967184504236	COL3A1,ADAM10,FBLN5,ADAM17,ADAMTS5
RNA binding (GO:0003723)	0.48480857388002613	SYNCRIP,LSM2,AARS,PTBP1,EIF2S2,EIF2AK2,FUS,HNRNPAB,CRNKL1,JAKMIP1,EIF4A1,PPP1R8,RNASEL,RBM6,TIA1,CARS,FMR1,AGFG1,TROVE2,NPM1,SSB,RNPS1,TRNT1,EIF4E,CIRBP,NCL,EIF4G3,CPSF6,NUDT21,SLBP,ATXN2
ATP-dependent DNA helicase activity (GO:0004003)	0.4859434098745069	RUVBL2,CHD4
nucleotide kinase activity (GO:0019201)	0.4859434098745069	CARD11,CASK
fatty acid binding (GO:0005504)	0.4859434098745069	FABP4,FABP5
carboxy-lyase activity (GO:0016831)	0.4859434098745069	ODC1,UMPS
glycoprotein binding (GO:0001948)	0.4859434098745069	LCK,CD4
cell surface binding (GO:0043498)	0.49034038040750905	PDGFB,ADIPOQ,HSPD1
caspase regulator activity (GO:0043028)	0.49034038040750905	TNFSF14,MAP3K5,TERF1
phosphatase regulator activity (GO:0019208)	0.4924787492497272	PPP2R5C,ZEB2,PPP1R8,EIF2AK2
metal ion binding (GO:0046872)	0.4949310260711059	MAP3K5,GEM,MARK2,CYP1B1,NUAK2,MTHFD2,AASDHPPT,SIK1,SRPK2,MMP13,SNRK,CERK,PPP3CA,ASPH,DYRK2,PINK1,TRIM2,KNG1,ZFPM2,CD4,CHD4,FBN1,S100A6,BAZ1B,ATP2C1,KLF7,RNF4,KLF4,LIMS1,APOBEC1,PAPPA,LOX,PRKACB,STK3,MYNN,IRAK3,BRCA1,PTPN1,PHEX,GSN,KPNB1,RASGRP3,RASGRP1,SPARC,CSGALNACT1
translation regulator activity (GO:0045182)	0.4959762422790819	EIF2B3,MRPL9,EIF4G1,EIF2S1,EIF2S2,EIF3J,RPS9,GSPT1
translation factor activity, nucleic acid binding (GO:0008135)	0.5125019221748468	EIF2B3,EIF4G1,EIF2S1,EIF2S2,EIF3J,GSPT1
protein serine/threonine phosphatase activity (GO:0004722)	0.5145960550273951	MTM1,PPP3CA,PPM1G,LCK
SMAD binding (GO:0046332)	0.5145960550273951	ACVRL1,CTNNB1,TGFBR3,BMPR1A
protein kinase inhibitor activity (GO:0004860)	0.5163122691157354	IBTK,SH3BP5,YWHAG
apoptotic protease activator activity (GO:0016505)	0.5189291750399507	MAP3K5,TERF1
ADP binding (GO:0043531)	0.5189291750399507	MYO9B,MYH9
peroxidase activity (GO:0004601)	0.5189291750399507	EPX,GPX3
transcription regulator activity (GO:0030528)	0.5263118525626341	MED27,MECP2,GAS7,SPIB,MYCN,LMO4,POU2AF1,GABPA,RELB,HIF1A,SMARCA2,SMARCA4,NR2C2,ARNT,CXXC1,HDAC4,HDAC2,SMARCC2,E2F4,E2F5,PAWR,ZFPM2,MAF,CBL,ID4,CEP290,BAZ1B,MLLT10,TCF20,HNRNPAB,KLF6,IKZF3,KLF7,KLF9,RNF4,ETS1,SUPT16H,ZFHX3,KLF4,KLF3,MBD2,UBTF,FOXO1,GABPB1,FOXN2,NPM1,HTT,BRCA1,NRIP1,CD86,HCFC1,POU2F1,DR1,IRF4,TCF3,PBXIP1,MXD1,MXD4,CREM,FHL2,TCEA1,TRIP11,WWTR1,DNM2,ARID1B,HES6,CCRN4L,EPAS1,HIVEP3,KDM5A,ARID5B,ZFX,PURA,NCOA4,BCLAF1,NFYA,NR3C1,CHD8,CREB1,PTTG1,NOTCH2,CSRNP1,GTF2I,ASH1L,SRCAP,PBX1,CBX5,HOXC6,TARDBP,HOXC5,MYNN,HOXA7,SKIL,RNF14,PCGF6,EGR3,RUNX1T1,DTX1,NFIB
hydrolase activity (GO:0016787)	0.5299610495511434	RAB27B,VNN3,RAB27A,GEM,MYH9,UPB1,ARF3,ARF4,USP14,MMP13,EIF4A1,MGEA5,SKIV2L,PPP3CA,FEN1,ATRX,GNA13,IDE,OTUB2,SMARCA2,SMARCA4,ABCB7,HDAC4,KIF2C,KIF11,ATIC,EXO1,ATP2B1,PLD1,GTPBP4,RND3,RAB18,ATP2C1,MYO9B,PPA1,AEN,RBBP4,MYO5A,RAB3D,RAB31,RAB38,F2RL2,PAPPA,LYPLA1,NAPSA,NPEPPS,CLPX,PHEX,PHPT1,METAP1,METAP2,AOAH,BRCC3,MTM1,ERCC8,PPAP2B,SULF2,GSPT1,FAP,ASPRV1,GNAI2,NAGA,SYNJ1,MTHFD2,GNB1,RUVBL2,PDE1B,PITRM1,TMPRSS3,PDE2A,DNM2,PDE4B,CPA3,FBP1,XRN2,DDX3X,HSPD1,RHOJ,PPM1G,LCK,APH1B,CHD8,CHD4,RNASE6,RFC3,PTPN18,GUSB,NT5E,ADAM10,USP7,PPP1R8,APOBEC1,CNP,MALT1,WRN,PSMC6,PLCG1,PTPN1,SMC1A,TPP2,ACYP2,PLCB1,PLCB2,LAP3,CTSH,CPM,PTPRC,PTPRD,DNM1L,ATP8A1
hematopoietin/interferon-class (D200-domain) cytokine receptor binding (GO:0005126)	0.5326671848340434	DNAJA3,SOCS2,LIFR,IL12A,ADAM17
Ras GTPase binding (GO:0017016)	0.5362564639303338	RAPGEF6,RANBP1,RANBP2,ARFIP2
glycosaminoglycan binding (GO:0005539)	0.5473123922186731	FSTL1,CD44,KNG1,FN1,SELP,TGFBR3
zinc ion binding (GO:0008270)	0.548794258909361	APOBEC1,PAPPA,BAZ1B,MYNN,KLF7,BRCA1,RNF4,PTPN1,PHEX,KLF4,TRIM2,KPNB1,KNG1,MMP13,ZFPM2,LIMS1,CD4,CHD4
kinase activator activity (GO:0019209)	0.5504695744978988	MALT1,FGF13
receptor signaling complex scaffold activity (GO:0030159)	0.5504695744978988	CARD10,NCK1
single-stranded RNA binding (GO:0003727)	0.5504695744978988	PTBP1,TIA1
carboxypeptidase activity (GO:0004180)	0.5504695744978988	CPM,CPA3
protein phosphatase type 2A regulator activity (GO:0008601)	0.5504695744978988	PPP2R5C,EIF2AK2
chaperone binding (GO:0051087)	0.5504695744978988	HSPE1,HSPD1
endoribonuclease activity (GO:0004521)	0.5504695744978988	EXO1,FEN1
kinase inhibitor activity (GO:0019210)	0.5660193017330681	IBTK,SH3BP5,YWHAG
cysteine-type endopeptidase inhibitor activity (GO:0004869)	0.5805232310944641	TNFSF14,PTTG1
transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	0.5805232310944641	PTPRC,PTPRD
ATP-dependent RNA helicase activity (GO:0004004)	0.5805232310944641	SKIV2L,DDX3X
signal transducer activity (GO:0004871)	0.5969076075679531	OSMR,ITSN2,MAP3K7,MAP3K5,LIFR,MAPK7,LASP1,LDLR,SLC20A1,EEF1D,TRIM13,TFRC,OGFR,HPGD,IDE,IL17RA,MIB2,P2RY1,MET,GABBR1,SDC4,SH2D3C,HRH2,CD2,CD4,GPR125,LPAR1,C5AR1,CCR7,CD36,ATP2C1,CD33,CHKA,CD72,CELSR3,AGER,ACVRL1,TOLLIP,GJA1,NFAM1,ZDHHC17,IL10RA,CD19,F2RL2,F2RL3,CLP1,GRAP,GRB2,ITGAX,SORL1,CXCR5,CXCR6,CD86,MAP3K3,CRIM1,IL2RB,GPR116,CTNNB1,YARS,PROCR,IL1RN,TGFBR3,MSR1,XPR1,FFAR2,PTK2B,P2RY14,GFRA2,TSPAN8,MIER1,STK39,LAT,MERTK,CSF2RA,M6PR,IGF2R,NR3C1,SEC62,IGF1R,FLT4,S1PR4,PDGFRA,SLAMF1,LGALS9,NOTCH2,EPS8,COPS2,IL28RA,CLEC2D,CC2D1A,ABCC9,MAPK14,TLR1,SOCS2,TNFRSF14,DERL1,MAP4K1,SRC,SKIL,MALT1,PLCG1,ARHGAP4,ARHGAP6,ARHGAP1,CRKL,RASGRP3,GP1BA,PTPRC,PTPRD,CR2
carboxylic acid transmembrane transporter activity (GO:0046943)	0.6059775021613719	AQP9,SERINC1,SLC6A9,SLC16A6,SLC26A7
protein kinase regulator activity (GO:0019887)	0.6059775021613719	FGF13,PRKAR2B,IBTK,SH3BP5,YWHAG
ribonucleoprotein binding (GO:0043021)	0.6090715026860942	PRPF31,NPM1
RNA-dependent ATPase activity (GO:0008186)	0.6090715026860942	SKIV2L,DDX3X
peptidase activity (GO:0008233)	0.6101667684874539	FAP,ASPRV1,USP14,ADAM10,MMP13,USP7,PITRM1,TMPRSS3,IDE,PAPPA,CPA3,NAPSA,NPEPPS,CLPX,MALT1,PHEX,METAP1,METAP2,TPP2,BRCC3,LAP3,CTSH,CPM,APH1B
small GTPase binding (GO:0031267)	0.6176146364925245	RAPGEF6,RANBP1,RANBP2,ARFIP2
auxiliary transport protein activity (GO:0015457)	0.6176146364925245	KCNAB2,ARPP19,TMPRSS3,ABCC9
single-stranded DNA binding (GO:0003697)	0.6176146364925245	RAD23A,RPA2,SSBP2,HSPD1
structural constituent of muscle (GO:0008307)	0.6365018690094978	TPM2,TPM1,SORBS2,ASPH
GTPase binding (GO:0051020)	0.6365018690094978	RAPGEF6,RANBP1,RANBP2,ARFIP2
cytokine activity (GO:0005125)	0.640042414471516	IL12A,CXCL1,CXCL5,CKLF,IL1RN,ADIPOQ,CXCL14,XCL1
hydrolase activity, acting on ester bonds (GO:0016788)	0.6490618014646692	PLD1,PTPN18,SYNJ1,AEN,NT5E,PDE1B,PPP3CA,FEN1,PDE2A,PPP1R8,F2RL2,CNP,OTUB2,PDE4B,FBP1,LYPLA1,XRN2,WRN,PLCG1,PTPN1,PHPT1,AOAH,PLCB1,PLCB2,BRCC3,PPM1G,LCK,MTM1,PPAP2B,EXO1,PTPRC,PTPRD,RNASE6,SULF2
protein domain specific binding (GO:0019904)	0.6499335784478827	SRC,PTK2,ESRRA,TGFBR3,KPNB1,ARHGEF4,HSP90AA1,CCDC88C,MBD2,ELMO1,CARD11,LCK,ADAM17,YWHAB
activin binding (GO:0048185)	0.6518772165005274	ACVRL1
cadherin binding (GO:0045296)	0.6518772165005274	CTNNB1
death receptor activity (GO:0005035)	0.6518772165005274	TNFRSF14
caspase inhibitor activity (GO:0043027)	0.6518772165005274	TNFSF14
tumor necrosis factor binding (GO:0043120)	0.6518772165005274	TNFRSF14
CoA hydrolase activity (GO:0016289)	0.6518772165005274	OTUB2
sialyltransferase activity (GO:0008373)	0.6518772165005274	ST3GAL2
receptor antagonist activity (GO:0048019)	0.6518772165005274	IL1RN
estrogen receptor binding (GO:0030331)	0.6518772165005274	NRIP1
heme binding (GO:0020037)	0.6518772165005274	CYP1B1
protein kinase A binding (GO:0051018)	0.6518772165005274	AKAP12
microtubule motor activity (GO:0003777)	0.6554493745294553	KIF2C,KIF11,SMC1A
MHC protein binding (GO:0042287)	0.6616668239799129	DERL1,CD4
protein complex scaffold (GO:0032947)	0.6616668239799129	CARD10,NCK1
anion transmembrane transporter activity (GO:0008509)	0.6623567421479265	SLC20A1,SLC4A1,SLC12A6,CLCA1,SLC26A7,SLC12A5,ASNA1
coenzyme binding (GO:0050662)	0.6756157366471577	MTRR,HPGD,CRYZL1
thyroid hormone receptor binding (GO:0046966)	0.6857560168616293	TRIP12,ZNHIT3
calcium-dependent protein binding (GO:0048306)	0.6857560168616293	S100A6,ANXA11
lipase inhibitor activity (GO:0055102)	0.6867598526213525	ANXA4
histone deacetylase activity (GO:0004407)	0.6867598526213525	HDAC4
interleukin-1 receptor binding (GO:0005149)	0.6867598526213525	IL1RN
MHC class I protein binding (GO:0042288)	0.6867598526213525	DERL1
GTPase inhibitor activity (GO:0005095)	0.6867598526213525	IQGAP1
DNA bending activity (GO:0008301)	0.6867598526213525	TERF1
cysteine-type endopeptidase activity (GO:0004197)	0.6894280790778171	USP7,USP14,MALT1,CTSH
growth factor activity (GO:0008083)	0.7026063507223282	FGF7,FGF13,OSGIN1,JAG1,IL12A,ADAM17,AGT,IL1RN
acyltransferase activity (GO:0008415)	0.7026063507223282	AGPAT5,AGPAT9,ACAA2,ZDHHC17,DGAT1,SRCAP,NAT2,YKT6
phosphoprotein phosphatase activity (GO:0004721)	0.7042130246328314	PPM1G,LCK,MTM1,PPP3CA,PPAP2B,PTPRC,PTPRD,PTPN18,PTPN1
deoxyribonuclease activity (GO:0004536)	0.7084185383174547	EXO1,FEN1
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	0.7181505141920099	ALOX15
phosphate binding (GO:0042301)	0.7181505141920099	MTHFD2
myosin binding (GO:0017022)	0.7181505141920099	MYL4
NAD+ ADP-ribosyltransferase activity (GO:0003950)	0.7181505141920099	PARP4
mannosyltransferase activity (GO:0000030)	0.7181505141920099	PIGV
transforming growth factor beta receptor, cytoplasmic mediator activity (GO:0005072)	0.7181505141920099	SKIL
receptor binding (GO:0005102)	0.7221478854358511	CTNNB1,YARS,LIFR,ADAMTS5,ZNHIT3,ALCAM,CKLF,IL1RN,TGFBR3,FGF7,ANGPT1,NCK1,IL12A,NSD1,FHL2,TRIP12,OSGIN1,JAG1,ARNT,DOCK2,DNAJA3,ARPP19,CXCL14,XCL1,KNG1,NCOA4,LCK,IGF1R,CD4,BZRAP1,ADIPOQ,TRAK2,PDGFRA,CD72,RNF4,TOLLIP,JAKMIP1,ADAM10,ADAM17,CXCL1,CXCL5,COL3A1,PHIP,AGT,YWHAG,FBLN5,PDGFB,FGF13,SOCS2,DERL1,GRB2,RNF14,BRCA1,NRIP1,DTX1,BRE
chloride channel activity (GO:0005254)	0.7296983269516887	CLCA1,SLC26A7
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	0.7366500863066019	ATP2B1,ABCB7,ATP2C1,ATP8A1
transcription factor activity (GO:0003700)	0.7433427960694662	TCF3,GAS7,MXD1,MYCN,LMO4,GABPA,RELB,HES6,HIF1A,CCRN4L,NR2C2,ARNT,EPAS1,E2F4,E2F5,KDM5A,PURA,NR3C1,NFYA,CREB1,CBL,PTTG1,BAZ1B,MLLT10,HNRNPAB,KLF7,IKZF3,KLF9,RNF4,ETS1,CSRNP1,ZFHX3,KLF4,KLF3,GTF2I,PBX1,GABPB1,TARDBP,HOXC5,FOXN2,MYNN,HOXA7,PCGF6,EGR3,RUNX1T1,HCFC1,POU2F1,IRF4,NFIB
protein kinase activator activity (GO:0030295)	0.7463984358441028	FGF13
transmembrane receptor protein serine/threonine kinase signaling protein activity (GO:0005071)	0.7463984358441028	SKIL
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	0.7463984358441028	PTK2B
delayed rectifier potassium channel activity (GO:0005251)	0.7463984358441028	KCNA3
phosphoprotein phosphatase inhibitor activity (GO:0004864)	0.7463984358441028	PPP1R8
eukaryotic cell surface binding (GO:0043499)	0.7463984358441028	ADIPOQ
arylsulfatase activity (GO:0004065)	0.7463984358441028	SULF2
RNA splicing factor activity, transesterification mechanism (GO:0031202)	0.7496448225093197	SF3B3,SF3A3
cysteine-type peptidase activity (GO:0008234)	0.7569166522316686	USP14,BRCC3,CTSH,USP7,MALT1
RNA helicase activity (GO:0003724)	0.7683114267786947	SKIV2L,DDX3X
protein transporter activity (GO:0008565)	0.7683114267786947	SNCA,COX18
Rho GTPase binding (GO:0017048)	0.7718179584524942	ARFIP2
deacetylase activity (GO:0019213)	0.7718179584524942	HDAC4
aldo-keto reductase activity (GO:0004033)	0.7718179584524942	AKR1B10
monocarboxylic acid transmembrane transporter activity (GO:0008028)	0.7718179584524942	SLC16A6
steroid dehydrogenase activity (GO:0016229)	0.7718179584524942	HSD17B11
ubiquitin thiolesterase activity (GO:0004221)	0.7718179584524942	BRCC3
phosphatase inhibitor activity (GO:0019212)	0.7718179584524942	PPP1R8
pattern recognition receptor activity (GO:0008329)	0.7718179584524942	CLP1
damaged DNA binding (GO:0003684)	0.785754217187965	FEN1,RAD18
G-protein-coupled receptor binding (GO:0001664)	0.7926068809236013	CXCL1,CXCL5,CKLF,CXCL14,XCL1
ubiquitin protein ligase binding (GO:0031625)	0.7946920122229882	NFKBIA
steroid hormone receptor activity (GO:0003707)	0.7946920122229882	NR3C1
transforming growth factor beta receptor binding (GO:0005160)	0.7946920122229882	TGFBR3
ATPase activity, coupled to movement of substances (GO:0043492)	0.8029625742061747	ATP2B1,ATP2C1,ABCB7,ATP8A1
protein N-terminus binding (GO:0047485)	0.8029625742061747	ZWINT,SMARCA4,HAX1,YWHAQ
endopeptidase activity (GO:0004175)	0.803391353738241	IDE,FAP,NAPSA,ASPRV1,MALT1,PHEX,USP14,ADAM10,MMP13,CTSH,USP7,PITRM1,TMPRSS3
protein tyrosine phosphatase activity (GO:0004725)	0.8140339801683765	MTM1,PTPRC,PTPRD,PTPN18,PTPN1
transcription elongation regulator activity (GO:0003711)	0.8152752523832173	SUPT16H
beta-catenin binding (GO:0008013)	0.8152752523832173	CHD8
inositol or phosphatidylinositol phosphatase activity (GO:0004437)	0.8152752523832173	SYNJ1
receptor serine/threonine kinase binding (GO:0033612)	0.8152752523832173	TGFBR3
phosphatidylinositol binding (GO:0005545)	0.8152752523832173	PHLDA3
amino acid transmembrane transporter activity (GO:0015171)	0.8171998160086785	SERINC1,SLC6A9
cofactor binding (GO:0048037)	0.818781765553277	MTRR,HPGD,CRYZL1
transferase activity, transferring acyl groups (GO:0016746)	0.8220194515581793	AGPAT5,AGPAT9,ACAA2,ZDHHC17,DGAT1,SRCAP,NAT2,YKT6
double-stranded RNA binding (GO:0003725)	0.833796882201736	EIF2AK2
galactosyltransferase activity (GO:0008378)	0.833796882201736	C1GALT1
glutathione transferase activity (GO:0004364)	0.833796882201736	GSTA4
specific transcriptional repressor activity (GO:0016566)	0.8504631944254241	HDAC2
3'-5' exonuclease activity (GO:0008408)	0.8504631944254241	WRN
phospholipid transporter activity (GO:0005548)	0.8504631944254241	PITPNM1
amine transmembrane transporter activity (GO:0005275)	0.8527453866614233	AQP9,SERINC1,SLC6A9
structural constituent of cytoskeleton (GO:0005200)	0.859878857614452	BICD1,TPM1,TUBGCP4,SORBS2,ACTB
N-acetyltransferase activity (GO:0008080)	0.862764157968165	AGPAT5,NAT2,SRCAP
calcium channel activity (GO:0005262)	0.862764157968165	MS4A2,TRPM2,CACNA1G
protease binding (GO:0002020)	0.8654598590667122	POLG
SH3 domain binding (GO:0017124)	0.8654598590667122	ELMO1
endonuclease activity (GO:0004519)	0.8679550971694642	FEN1,EXO1
iron ion binding (GO:0005506)	0.8789539830717475	CYP1B1
general RNA polymerase II transcription factor activity (GO:0016251)	0.8881578864383564	TCEA1,GTF2I
cell adhesion molecule binding (GO:0050839)	0.8910959645275689	CTNNB1
sulfotransferase activity (GO:0008146)	0.8971479905878108	CHST13,CHST1
copper ion binding (GO:0005507)	0.9020211617069235	LOX
RNA polymerase II transcription factor activity (GO:0003702)	0.9064174052185165	GABPA,HIF1A,ARNT,EPAS1,NOTCH2,ETS1,ZFHX3,SPIB,PURA,GTF2I,ASH1L,ZFPM2,TCEA1,MAF,IRF4
acetyltransferase activity (GO:0016407)	0.9111615571644346	AGPAT5,SRCAP,NAT2
voltage-gated calcium channel activity (GO:0005245)	0.9118513955828348	CACNA1G
oxygen binding (GO:0019825)	0.9118513955828348	CYP1B1
glutamate receptor activity (GO:0008066)	0.9118513955828348	GABBR1
lipid transporter activity (GO:0005319)	0.9131429848732938	PITPNM1,SLC27A4
carboxylesterase activity (GO:0004091)	0.9202361044077618	AOAH,LYPLA1
lyase activity (GO:0016829)	0.9282447916324196	SGPL1,UMPS,ADSL,GLO1,ODC1
ligand-dependent nuclear receptor activity (GO:0004879)	0.9358149405591364	NR3C1
promoter binding (GO:0010843)	0.9358149405591364	TCF3
calcium ion binding (GO:0005509)	0.9366742752358886	S100A6,ASPH,ATP2C1,GSN,RASGRP3,RASGRP1,PPP3CA,FBN1,SPARC
carboxylic acid binding (GO:0031406)	0.9435035792399724	FABP4,FABP5
oxidoreductase activity, acting on NADH or NADPH (GO:0016651)	0.9468768082209156	CYB5R3,TXNRD3,TXNRD1,CRYZL1
structural molecule activity (GO:0005198)	0.9509611127111997	MRPL42,PRELP,LAMB1,RPS24,TINAGL1,MRPL9,CARD10,BGN,NCK1,COL3A1,SORBS2,MPZL1,JAG1,PNN,ASPH,BICD1,MRPS22,EFEMP2,MATR3,TPM2,TPM1,TUBGCP4,CD4,ACTB,COL4A2,FBN1,TMEM48
histone acetyltransferase activity (GO:0004402)	0.9621823218665445	SRCAP
transmembrane receptor activity (GO:0004888)	0.9651078622385538	OSMR,LIFR,TGFBR3,MSR1,LDLR,XPR1,FFAR2,TFRC,P2RY14,OGFR,HPGD,GFRA2,IL17RA,MET,MERTK,GABBR1,M6PR,IGF2R,IGF1R,HRH2,CD4,FLT4,GPR125,LPAR1,S1PR4,C5AR1,CCR7,PDGFRA,CD72,CELSR3,SLAMF1,AGER,ACVRL1,IL28RA,NFAM1,IL10RA,CLEC2D,ABCC9,F2RL2,F2RL3,TLR1,CLP1,TNFRSF14,SORL1,CXCR5,CXCR6,CRIM1,PTPRC,IL2RB,PTPRD,CR2,GPR116
specific RNA polymerase II transcription factor activity (GO:0003704)	0.9659802166063283	NOTCH2
hydrogen ion transmembrane transporter activity (GO:0015078)	0.9693970665978827	UQCR10
structural constituent of ribosome (GO:0003735)	0.9722672549494621	MRPL42,MRPL9,RPS24,MRPS22
oxidoreductase activity (GO:0016491)	0.9755717437462387	LDHC,HSD17B11,CYP1B1,MTHFD2,P4HA1,GPX3,MTRR,ALOX15,H6PD,RRM2,CP,HPGD,UQCR10,CPOX,ASPH,LOX,NUDT5,AKR1B10,XDH,ALDH2,CRYZL1,CYB5R3,TXNRD3,TXNRD1,EPX,RETSAT
receptor activity (GO:0004872)	0.9763065118485426	OSMR,LIFR,PROCR,TGFBR3,MSR1,SLC20A1,LDLR,XPR1,FFAR2,TFRC,P2RY14,OGFR,HPGD,GFRA2,IL17RA,P2RY1,MET,MERTK,GABBR1,SDC4,CSF2RA,M6PR,IGF2R,NR3C1,SEC62,IGF1R,HRH2,CD2,CD4,FLT4,GPR125,LPAR1,S1PR4,C5AR1,CCR7,CD36,CD33,PDGFRA,CD72,CELSR3,SLAMF1,AGER,NOTCH2,ACVRL1,IL28RA,NFAM1,IL10RA,CLEC2D,ABCC9,F2RL2,F2RL3,TLR1,CLP1,TNFRSF14,DERL1,ITGAX,SORL1,CXCR5,CXCR6,CD86,GP1BA,CRIM1,PTPRC,IL2RB,PTPRD,CR2,GPR116
monooxygenase activity (GO:0004497)	0.9819763377326862	CYP1B1
voltage-gated potassium channel activity (GO:0005249)	0.985417270914726	KCNA3
peptide receptor activity, G-protein coupled (GO:0008528)	0.9876833724071125	C5AR1,OGFR
electron carrier activity (GO:0009055)	0.9897532446129514	ASPH,ALDH2
cation transmembrane transporter activity (GO:0008324)	0.9913138497818331	SNCA,ATP2B1,SLC12A6,ATP2C1,SLC31A1,SLC20A1,HVCN1,ITPR2,UQCR10,MS4A2,KCNA3,CACNA1G,SLC5A3,TRPM2,SLC12A5,SLC6A9,ATP8A1
oxidoreductase activity, acting on NADH or NADPH, quinone or similar compound as acceptor (GO:0016655)	0.9922784981313668	CRYZL1
serine-type peptidase activity (GO:0008236)	0.9929250187519385	TPP2,TMPRSS3
serine hydrolase activity (GO:0017171)	0.9935537984364698	TPP2,TMPRSS3
ion transmembrane transporter activity (GO:0015075)	0.9939981154086729	SNCA,ATP2B1,SLC12A6,CLCA1,ATP2C1,SLC31A1,SLC20A1,GJA1,HVCN1,SLC26A7,ITPR2,UQCR10,MS4A2,SLC4A1,KCNA3,CACNA1G,ASNA1,SLC5A3,TRPM2,SLC12A5,SLC6A9,ATP8A1
voltage-gated ion channel activity (GO:0005244)	0.9959304997636131	HVCN1,KCNA3,CACNA1G
hormone activity (GO:0005179)	0.9966945649704723	AGT
potassium channel activity (GO:0005267)	0.9966945649704723	KCNA3
serine-type endopeptidase activity (GO:0004252)	0.9975958281692489	TMPRSS3
transporter activity (GO:0005215)	0.9977373367040651	CLCA1,PITPNM1,ATP6V0B,SLC29A1,SLC20A1,SLC23A1,UQCR10,SLC2A4,SLC2A3,KCNA3,ABCB7,CACNA1G,TRPM2,TCIRG1,SLC12A5,SLC14A1,AQP9,SNCA,SLC35A1,ATP2B1,SLC12A6,ATP2C1,XK,SERINC1,SLC31A1,GOSR2,GJA1,HVCN1,COX18,SLC26A7,SLC27A4,ITPR2,ABCC9,SLC16A6,MS4A2,SLC4A1,HTT,CPNE3,ASNA1,SLC5A3,SLC6A9,ATP8A1
G-protein coupled receptor activity (GO:0004930)	0.999419092874248	GPR125,LPAR1,S1PR4,C5AR1,CCR7,CELSR3,XPR1,FFAR2,P2RY14,OGFR,HPGD,F2RL2,F2RL3,CXCR5,CXCR6,HRH2,GPR116
ion channel activity (GO:0005216)	0.999441325340976	MS4A2,CLCA1,KCNA3,CACNA1G,HVCN1,TRPM2,SLC26A7
cation channel activity (GO:0005261)	0.9994973375433942	MS4A2,KCNA3,CACNA1G,HVCN1,TRPM2
channel activity (GO:0015267)	0.9995009576775743	AQP9,MS4A2,CLCA1,KCNA3,CACNA1G,HVCN1,TRPM2,SLC26A7
antigen binding (GO:0003823)	0.999994479187988	IGHM,SLAMF1,IGHG3
